11:15:00,675.03
11:16:00,675.65
11:17:00,675.56
11:18:00,675.77
11:19:00,675.63
11:20:00,675.29
11:21:00,675.6
11:22:00,675.4
11:23:00,675.64
11:24:00,676.09
11:25:00,676.33
11:26:00,676.55
11:27:00,676.17
11:28:00,676.03
11:29:00,676.06
11:30:00,676.0
11:31:00,675.65
11:32:00,675.15
11:33:00,674.95
11:34:00,675.02
11:35:00,675.78
11:36:00,675.99
11:37:00,676.24
11:38:00,676.083
11:39:00,675.88
11:40:00,676.0553
11:41:00,676.14
11:42:00,675.9912
11:43:00,675.78
11:44:00,676.55
11:45:00,676.69
11:46:00,677.36
11:47:00,678.32
11:48:00,677.85
11:49:00,677.76
11:50:00,677.6
11:51:00,677.51
11:52:00,677.28
11:53:00,677.65
11:54:00,677.86
11:55:00,677.95
11:56:00,678.1
11:57:00,678.2
11:58:00,677.98
11:59:00,677.75
12:00:00,677.57
12:01:00,677.515
12:02:00,677.06
12:03:00,677.45
12:04:00,677.13
12:05:00,677.44
12:06:00,677.38
12:07:00,677.78
12:08:00,677.26
12:09:00,676.97
12:10:00,676.8
12:11:00,676.83
12:12:00,676.76
12:13:00,676.71
12:14:00,676.64
12:15:00,677.13
12:16:00,677.17
12:17:00,676.74
12:18:00,677.12
12:19:00,677.505
12:20:00,677.58
12:21:00,677.21
12:22:00,677.53
12:23:00,677.94
12:24:00,677.98
12:25:00,678.28
12:26:00,678.24
12:27:00,677.97
12:28:00,677.97
12:29:00,678.29
12:30:00,678.32
12:31:00,677.909
12:32:00,677.3
12:33:00,677.05
12:34:00,676.76
12:35:00,676.51
12:36:00,676.48
12:37:00,676.99
12:38:00,676.86
12:39:00,676.58
12:40:00,676.78
12:41:00,677.35
12:42:00,677.0
12:43:00,677.52
12:44:00,678.18
12:45:00,678.26
12:46:00,678.11
12:47:00,677.75
12:48:00,677.94
12:49:00,678.05
12:50:00,678.27
12:51:00,678.1
12:52:00,678.22
12:53:00,678.15
12:54:00,677.38
12:55:00,677.05
12:56:00,677.37
12:57:00,677.35
12:58:00,677.64
12:59:00,677.4
13:00:00,677.39
13:01:00,678.218
13:02:00,678.5949
13:03:00,678.52
13:04:00,678.36
13:05:00,678.45
13:06:00,678.32
13:07:00,678.55
13:08:00,678.61
13:09:00,678.82
13:10:00,678.81
13:11:00,678.6
13:12:00,678.395
13:13:00,678.5
13:14:00,677.85
13:15:00,678.0901
13:16:00,678.39
13:17:00,678.45
13:18:00,678.75
13:19:00,678.63
13:20:00,678.65
13:21:00,679.18
13:22:00,679.37
13:23:00,679.77
13:24:00,679.97
13:25:00,680.04
13:26:00,679.78
13:27:00,680.15
13:28:00,680.125
13:29:00,680.09
13:30:00,679.82
13:31:00,679.9
13:32:00,680.12
13:33:00,680.29
13:34:00,680.65
13:35:00,680.55
13:36:00,680.71
13:37:00,680.88
13:38:00,680.89
13:39:00,681.17
13:40:00,681.35
13:41:00,681.49
13:42:00,681.55
13:43:00,681.52
13:44:00,681.485
13:45:00,681.1
13:46:00,680.67
13:47:00,680.75
13:48:00,680.7
13:49:00,680.88
13:50:00,681.41
13:51:00,681.7
13:52:00,681.84
13:53:00,681.695
13:54:00,681.3926
13:55:00,681.4
13:56:00,680.97
13:57:00,681.36
13:58:00,681.5
13:59:00,681.4
14:00:00,681.24
14:01:00,681.22
14:02:00,681.27
14:03:00,680.84
14:04:00,681.21
14:05:00,681.22
14:06:00,681.11
14:07:00,680.83
14:08:00,680.5
14:09:00,680.4
14:10:00,680.09
14:11:00,679.92
14:12:00,680.34
14:13:00,680.071
14:14:00,680.37
14:15:00,680.59
14:16:00,681.15
14:17:00,680.77
14:18:00,680.86
14:19:00,680.81
14:20:00,681.0
14:21:00,681.33
14:22:00,681.37
14:23:00,681.47
14:24:00,681.29
14:25:00,680.94
14:26:00,681.03
14:27:00,680.8
14:28:00,680.58
14:29:00,680.52
14:30:00,680.5
14:31:00,680.55
14:32:00,680.38
14:33:00,680.24
14:34:00,679.78
14:35:00,679.65
14:36:00,679.44
14:37:00,679.78
14:38:00,681.73
14:39:00,681.15
14:40:00,681.01
14:41:00,681.1
14:42:00,681.5181
14:43:00,681.92
14:44:00,681.4031
14:45:00,681.955
14:46:00,682.22
14:47:00,682.39
14:48:00,682.44
14:49:00,682.07
14:50:00,682.03
14:51:00,682.2499
14:52:00,681.989
14:53:00,681.69
14:54:00,680.97
14:55:00,681.43
14:56:00,681.03
14:57:00,680.895
14:58:00,681.03
14:59:00,681.25
15:00:00,681.25
15:01:00,680.905
15:02:00,681.86
15:03:00,681.32
15:04:00,681.22
15:05:00,681.16
15:06:00,681.03
15:07:00,681.125
15:08:00,681.39
15:09:00,681.44
15:10:00,681.46
15:11:00,681.67
15:12:00,681.58
15:13:00,681.3
15:14:00,681.12
15:15:00,680.72
15:16:00,680.96
15:17:00,680.384121
15:18:00,680.26
15:19:00,680.56
15:20:00,680.5
15:21:00,680.91
15:22:00,680.62
15:23:00,680.54
15:24:00,680.47
15:25:00,680.715
15:26:00,680.445
15:27:00,680.65
15:28:00,680.7
15:29:00,680.87
15:30:00,681.04
15:31:00,681.0
15:32:00,681.15
15:33:00,681.03
15:34:00,680.84
15:35:00,680.81
15:36:00,681.48
15:37:00,681.13
15:38:00,680.77
15:39:00,680.77
15:40:00,680.59
15:41:00,680.59
15:42:00,680.27
15:43:00,680.39
15:44:00,680.52
15:45:00,680.44
15:46:00,680.53
15:47:00,680.395
15:48:00,680.365
15:49:00,680.29
15:50:00,680.47
15:51:00,680.05
15:52:00,679.53
15:53:00,679.36
15:54:00,679.76
15:55:00,680.08
15:56:00,680.02
15:57:00,679.86
15:58:00,680.08
15:59:00,680.14
16:00:00,680.27
16:01:00,680.13
16:02:00,679.91
16:03:00,679.72
16:04:00,679.76
16:05:00,679.76
16:06:00,679.66
16:07:00,679.68
16:08:00,679.64
16:09:00,679.51
16:10:00,679.54
16:11:00,679.48
16:12:00,679.68
16:13:00,679.57
16:14:00,679.68
16:15:00,679.72
16:16:00,679.67
16:17:00,679.78
16:18:00,679.89
16:19:00,679.7102
16:20:00,679.8
16:21:00,679.83
16:22:00,679.76
16:23:00,679.79
16:24:00,679.7065
16:25:00,679.7
16:26:00,679.56
16:27:00,679.45
16:28:00,679.37
16:29:00,679.31
16:30:00,679.41
16:31:00,679.25
16:32:00,679.18
16:33:00,678.82
16:34:00,678.81
16:35:00,678.8
16:36:00,678.8901
16:37:00,678.75
16:38:00,678.9
16:39:00,678.99
16:40:00,678.99
16:41:00,679.2
16:42:00,679.2326
16:43:00,679.38
16:44:00,679.36
16:45:00,679.23
16:46:00,679.15
16:47:00,679.22
16:48:00,679.1
16:49:00,679.24
16:50:00,679.13
16:51:00,679.28
16:52:00,679.28
16:53:00,679.17
16:54:00,679.25
16:55:00,679.052
16:56:00,679.17
16:57:00,679.05
16:58:00,679.01
16:59:00,678.9903
17:00:00,679.05
17:01:00,679.06
17:02:00,678.9753
17:04:00,679.06
17:05:00,679.07
17:06:00,678.98
17:08:00,679.14
17:09:00,679.14
17:10:00,679.18
17:11:00,679.2
17:12:00,679.25
17:13:00,679.2595
17:14:00,679.25
17:15:00,679.22
17:16:00,679.22
17:17:00,679.23
17:18:00,679.23
17:19:00,679.25
17:20:00,679.27
17:21:00,679.25
17:22:00,679.27
17:23:00,679.26
17:24:00,679.23
17:25:00,679.19
17:26:00,679.2
17:27:00,678.9999
17:28:00,678.99
17:29:00,679.0
17:30:00,679.0
17:31:00,678.99
17:33:00,678.98
17:34:00,678.96
17:35:00,678.99
17:36:00,678.9864
17:37:00,678.97
17:38:00,679.0
17:39:00,678.9994
17:41:00,679.0
17:42:00,679.03
17:43:00,679.05
17:44:00,679.06
17:45:00,678.97
17:46:00,678.99
17:47:00,678.97
17:48:00,678.98
17:49:00,678.99
17:50:00,678.99
17:51:00,678.99
17:52:00,678.99
17:53:00,679.0
17:54:00,679.06
17:56:00,679.0208
17:57:00,679.0999
17:58:00,679.2077
17:59:00,679.1
18:00:00,679.0
18:01:00,678.7
18:02:00,679.03
18:03:00,678.76
18:04:00,678.77
18:05:00,678.66
18:06:00,678.37
18:07:00,678.4
18:08:00,678.61
18:09:00,678.92
18:10:00,679.19
18:11:00,679.28
18:12:00,679.37
18:13:00,679.59
18:14:00,679.62
18:15:00,679.79
18:16:00,679.75
18:17:00,679.747
18:18:00,679.7
18:19:00,679.61
18:20:00,679.6
18:21:00,679.551
18:22:00,679.59
18:23:00,679.41
18:24:00,679.34
18:25:00,679.21
18:26:00,679.2
18:27:00,678.9201
18:28:00,678.79
18:29:00,678.86
18:30:00,678.95
18:31:00,678.9296
18:32:00,678.86
18:33:00,678.86
18:35:00,678.91
18:36:00,678.91
18:37:00,679.1404
18:38:00,678.9418
18:39:00,678.97
18:40:00,678.94
18:41:00,679.31
18:42:00,679.33
18:43:00,679.3
18:44:00,679.18
18:45:00,679.16
18:46:00,679.18
18:47:00,679.15
18:48:00,679.16
18:49:00,679.4
18:50:00,679.5
18:51:00,679.34
18:52:00,679.12
18:53:00,679.16
18:54:00,679.24
18:55:00,679.0854
18:56:00,679.12
18:57:00,679.1
18:58:00,679.05
18:59:00,678.77
19:00:00,678.94
19:01:00,678.51
19:02:00,678.5
19:03:00,678.52
19:04:00,678.7
19:05:00,678.47
19:06:00,678.48
19:07:00,678.5
19:08:00,678.52
19:09:00,678.42
19:10:00,679.01
19:11:00,678.96
19:12:00,679.0607
19:13:00,679.29
19:14:00,679.54
19:15:00,679.51
19:16:00,679.67
19:17:00,679.71
19:18:00,680.08
19:19:00,680.34
19:20:00,680.72
19:21:00,680.73
19:22:00,680.78
19:23:00,680.7507
19:24:00,680.41
19:25:00,680.27
19:26:00,680.3301
19:27:00,680.3
19:28:00,680.33
19:29:00,680.24
19:30:00,680.13
19:31:00,680.01
19:32:00,679.68
19:33:00,679.42
19:34:00,679.38
19:35:00,679.1
19:36:00,679.14
19:37:00,679.01
19:38:00,678.9222
19:39:00,678.76
19:40:00,678.82
19:41:00,678.81
19:42:00,678.66
19:43:00,678.72
19:44:00,678.5
19:45:00,678.75
19:46:00,679.26
19:47:00,679.32
19:48:00,679.59
19:49:00,679.57
19:50:00,679.59
19:51:00,679.79
19:52:00,679.8
19:53:00,679.93
19:54:00,679.95
19:55:00,679.9897
19:56:00,679.9024
19:57:00,679.54
19:58:00,679.91
19:59:00,679.931
